RTA ID,RTA Name,Country,Entry Date,Exit Date,Country_ISO3
251,EC - Israel Agreement of 1975,Ireland,1975-07-01,,IRL
251,EC - Israel Agreement of 1975,Israel,1975-07-01,,ISR
251,EC - Israel Agreement of 1975,Italy,1975-07-01,,ITA
251,EC - Israel Agreement of 1975,Luxembourg,1975-07-01,,LUX
251,EC - Israel Agreement of 1975,Netherlands,1975-07-01,,NLD
251,EC - Israel Agreement of 1975,United Kingdom,1975-07-01,,GBR
368,First Convention of Lomé,Bahamas,1976-04-01,,BHS
368,First Convention of Lomé,Barbados,1976-04-01,,BRB
368,First Convention of Lomé,Belgium,1976-04-01,,BEL
368,First Convention of Lomé,Botswana,1976-04-01,,BWA
368,First Convention of Lomé,Burundi,1976-04-01,,BDI
368,First Convention of Lomé,Cameroon,1976-04-01,,CMR
368,First Convention of Lomé,Central African Republic,1976-04-01,,CAF
368,First Convention of Lomé,Chad,1976-04-01,,TCD
368,First Convention of Lomé,Congo,1976-04-01,,COG
368,First Convention of Lomé,Democratic Republic of the Congo,1976-04-01,,COD
368,First Convention of Lomé,Benin,1976-04-01,,BEN
368,First Convention of Lomé,Denmark,1976-04-01,,DNK
368,First Convention of Lomé,Equatorial Guinea,1976-04-01,,GNQ
368,First Convention of Lomé,Ethiopia,1976-04-01,,ETH
368,First Convention of Lomé,Fiji,1976-04-01,,FJI
368,First Convention of Lomé,France,1976-04-01,,FRA
368,First Convention of Lomé,Gabon,1976-04-01,,GAB
368,First Convention of Lomé,The Gambia,1976-04-01,,GMB
368,First Convention of Lomé,Germany,1976-04-01,,DEU
368,First Convention of Lomé,Ghana,1976-04-01,,GHA
368,First Convention of Lomé,Grenada,1976-04-01,,GRD
368,First Convention of Lomé,Guinea,1976-04-01,,GIN
368,First Convention of Lomé,Guyana,1976-04-01,,GUY
368,First Convention of Lomé,Ireland,1976-04-01,,IRL
368,First Convention of Lomé,Italy,1976-04-01,,ITA
368,First Convention of Lomé,Côte d'Ivoire,1976-04-01,,CIV
368,First Convention of Lomé,Jamaica,1976-04-01,,JAM
368,First Convention of Lomé,Kenya,1976-04-01,,KEN
368,First Convention of Lomé,Lesotho,1976-04-01,,LSO
368,First Convention of Lomé,Liberia,1976-04-01,,LBR
368,First Convention of Lomé,Luxembourg,1976-04-01,,LUX
368,First Convention of Lomé,Madagascar,1976-04-01,,MDG
368,First Convention of Lomé,Malawi,1976-04-01,,MWI
368,First Convention of Lomé,Mali,1976-04-01,,MLI
368,First Convention of Lomé,Mauritania,1976-04-01,,MRT
368,First Convention of Lomé,Mauritius,1976-04-01,,MUS
368,First Convention of Lomé,Netherlands,1976-04-01,,NLD
368,First Convention of Lomé,Niger,1976-04-01,,NER
368,First Convention of Lomé,Nigeria,1976-04-01,,NGA
368,First Convention of Lomé,Guinea-Bissau,1976-04-01,,GNB
368,First Convention of Lomé,Rwanda,1976-04-01,,RWA
368,First Convention of Lomé,Senegal,1976-04-01,,SEN
368,First Convention of Lomé,Sierra Leone,1976-04-01,,SLE
368,First Convention of Lomé,Somalia,1976-04-01,,SOM
368,First Convention of Lomé,Sudan,1976-04-01,,SDN
368,First Convention of Lomé,Eswatini,1976-04-01,,SWZ
368,First Convention of Lomé,Togo,1976-04-01,,TGO
368,First Convention of Lomé,Tonga,1976-04-01,,TON
368,First Convention of Lomé,Trinidad and Tobago,1976-04-01,,TTO
368,First Convention of Lomé,Uganda,1976-04-01,,UGA
368,First Convention of Lomé,United Kingdom,1976-04-01,,GBR
368,First Convention of Lomé,Tanzania,1976-04-01,,TZA
368,First Convention of Lomé,Burkina Faso,1976-04-01,,BFA
368,First Convention of Lomé,Samoa,1976-04-01,,WSM
368,First Convention of Lomé,Zambia,1976-04-01,,ZMB
140,Asia Pacific Trade Agreement (APTA),China,2002-01-01,,CHN
140,Asia Pacific Trade Agreement (APTA),Bangladesh,1976-06-17,,BGD
140,Asia Pacific Trade Agreement (APTA),Sri Lanka,1976-06-17,,LKA
140,Asia Pacific Trade Agreement (APTA),India,1976-06-17,,IND
140,Asia Pacific Trade Agreement (APTA),"Korea, Republic of",1976-06-17,,KOR
140,Asia Pacific Trade Agreement (APTA),Lao People's Democratic Republic,1976-06-17,,LAO
280,EC - Tunisia Interim Agreement of 1976,Belgium,1976-07-01,,BEL
280,EC - Tunisia Interim Agreement of 1976,Denmark,1976-07-01,,DNK
280,EC - Tunisia Interim Agreement of 1976,France,1976-07-01,,FRA
280,EC - Tunisia Interim Agreement of 1976,Germany,1976-07-01,,DEU
280,EC - Tunisia Interim Agreement of 1976,Ireland,1976-07-01,,IRL
280,EC - Tunisia Interim Agreement of 1976,Italy,1976-07-01,,ITA
280,EC - Tunisia Interim Agreement of 1976,Luxembourg,1976-07-01,,LUX
280,EC - Tunisia Interim Agreement of 1976,Netherlands,1976-07-01,,NLD
280,EC - Tunisia Interim Agreement of 1976,Tunisia,1976-07-01,,TUN
280,EC - Tunisia Interim Agreement of 1976,United Kingdom,1976-07-01,,GBR
233,EC - Algeria Interim Agreement of 1976,Algeria,1976-07-01,,DZA
233,EC - Algeria Interim Agreement of 1976,Belgium,1976-07-01,,BEL
233,EC - Algeria Interim Agreement of 1976,Denmark,1976-07-01,,DNK
233,EC - Algeria Interim Agreement of 1976,France,1976-07-01,,FRA
233,EC - Algeria Interim Agreement of 1976,Germany,1976-07-01,,DEU
233,EC - Algeria Interim Agreement of 1976,Ireland,1976-07-01,,IRL
233,EC - Algeria Interim Agreement of 1976,Italy,1976-07-01,,ITA
233,EC - Algeria Interim Agreement of 1976,Luxembourg,1976-07-01,,LUX
233,EC - Algeria Interim Agreement of 1976,Netherlands,1976-07-01,,NLD
233,EC - Algeria Interim Agreement of 1976,United Kingdom,1976-07-01,,GBR
262,EC - Morocco Interim Agreement,Belgium,1976-07-01,,BEL
262,EC - Morocco Interim Agreement,Denmark,1976-07-01,,DNK
262,EC - Morocco Interim Agreement,France,1976-07-01,,FRA
262,EC - Morocco Interim Agreement,Germany,1976-07-01,,DEU
262,EC - Morocco Interim Agreement,Ireland,1976-07-01,,IRL
262,EC - Morocco Interim Agreement,Italy,1976-07-01,,ITA
262,EC - Morocco Interim Agreement,Luxembourg,1976-07-01,,LUX
262,EC - Morocco Interim Agreement,Morocco,1976-07-01,,MAR
262,EC - Morocco Interim Agreement,Netherlands,1976-07-01,,NLD
262,EC - Morocco Interim Agreement,United Kingdom,1976-07-01,,GBR
232,EC - Algeria,Algeria,1976-07-01,,DZA
232,EC - Algeria,Belgium,1976-07-01,,BEL
232,EC - Algeria,Denmark,1976-07-01,,DNK
232,EC - Algeria,France,1976-07-01,,FRA
232,EC - Algeria,Germany,1976-07-01,,DEU
232,EC - Algeria,Ireland,1976-07-01,,IRL
232,EC - Algeria,Italy,1976-07-01,,ITA
232,EC - Algeria,Luxembourg,1976-07-01,,LUX
232,EC - Algeria,Netherlands,1976-07-01,,NLD
232,EC - Algeria,United Kingdom,1976-07-01,,GBR
267,EC - Portugal Interim Agreement,Belgium,1976-11-01,,BEL
267,EC - Portugal Interim Agreement,Denmark,1976-11-01,,DNK
267,EC - Portugal Interim Agreement,France,1976-11-01,,FRA
267,EC - Portugal Interim Agreement,Germany,1976-11-01,,DEU
267,EC - Portugal Interim Agreement,Ireland,1976-11-01,,IRL
267,EC - Portugal Interim Agreement,Italy,1976-11-01,,ITA
267,EC - Portugal Interim Agreement,Luxembourg,1976-11-01,,LUX
267,EC - Portugal Interim Agreement,Netherlands,1976-11-01,,NLD
267,EC - Portugal Interim Agreement,Portugal,1976-11-01,,PRT
267,EC - Portugal Interim Agreement,United Kingdom,1976-11-01,,GBR
139,Australia - Papua New Guinea (PATCRA),Australia,1977-02-01,,AUS
139,Australia - Papua New Guinea (PATCRA),Papua New Guinea,1977-02-01,,PNG
138,EU - Syria,United Kingdom,1977-07-01,2020-12-31,GBR
138,EU - Syria,Belgium,1977-07-01,,BEL
138,EU - Syria,Denmark,1977-07-01,,DNK
138,EU - Syria,France,1977-07-01,,FRA
138,EU - Syria,Germany,1977-07-01,,DEU
138,EU - Syria,Ireland,1977-07-01,,IRL
138,EU - Syria,Italy,1977-07-01,,ITA
138,EU - Syria,Luxembourg,1977-07-01,,LUX
138,EU - Syria,Netherlands,1977-07-01,,NLD
138,EU - Syria,Syrian Arab Republic,1977-07-01,,SYR
257,EC - Lebanon Interim Agreement of 1977,Belgium,1977-07-01,,BEL
257,EC - Lebanon Interim Agreement of 1977,Denmark,1977-07-01,,DNK
257,EC - Lebanon Interim Agreement of 1977,France,1977-07-01,,FRA
257,EC - Lebanon Interim Agreement of 1977,Germany,1977-07-01,,DEU
257,EC - Lebanon Interim Agreement of 1977,Ireland,1977-07-01,,IRL
257,EC - Lebanon Interim Agreement of 1977,Italy,1977-07-01,,ITA
257,EC - Lebanon Interim Agreement of 1977,Lebanese Republic,1977-07-01,,LBN
257,EC - Lebanon Interim Agreement of 1977,Luxembourg,1977-07-01,,LUX
257,EC - Lebanon Interim Agreement of 1977,Netherlands,1977-07-01,,NLD
257,EC - Lebanon Interim Agreement of 1977,United Kingdom,1977-07-01,,GBR
242,EC - Egypt Interim Agreement of 1977,Belgium,1977-07-01,,BEL
242,EC - Egypt Interim Agreement of 1977,Denmark,1977-07-01,,DNK
242,EC - Egypt Interim Agreement of 1977,France,1977-07-01,,FRA
242,EC - Egypt Interim Agreement of 1977,Germany,1977-07-01,,DEU
242,EC - Egypt Interim Agreement of 1977,Ireland,1977-07-01,,IRL
242,EC - Egypt Interim Agreement of 1977,Italy,1977-07-01,,ITA
242,EC - Egypt Interim Agreement of 1977,Luxembourg,1977-07-01,,LUX
242,EC - Egypt Interim Agreement of 1977,Netherlands,1977-07-01,,NLD
242,EC - Egypt Interim Agreement of 1977,Egypt,1977-07-01,,EGY
242,EC - Egypt Interim Agreement of 1977,United Kingdom,1977-07-01,,GBR
253,EC - Jordan Interim Agreement of 1977,Belgium,1977-07-01,,BEL
253,EC - Jordan Interim Agreement of 1977,Denmark,1977-07-01,,DNK
253,EC - Jordan Interim Agreement of 1977,France,1977-07-01,,FRA
253,EC - Jordan Interim Agreement of 1977,Germany,1977-07-01,,DEU
253,EC - Jordan Interim Agreement of 1977,Ireland,1977-07-01,,IRL
253,EC - Jordan Interim Agreement of 1977,Italy,1977-07-01,,ITA
253,EC - Jordan Interim Agreement of 1977,Jordan,1977-07-01,,JOR
253,EC - Jordan Interim Agreement of 1977,Luxembourg,1977-07-01,,LUX
253,EC - Jordan Interim Agreement of 1977,Netherlands,1977-07-01,,NLD
253,EC - Jordan Interim Agreement of 1977,United Kingdom,1977-07-01,,GBR
277,EC - Syria Interim Agreement of 1977,Belgium,1977-07-01,,BEL
277,EC - Syria Interim Agreement of 1977,Denmark,1977-07-01,,DNK
277,EC - Syria Interim Agreement of 1977,France,1977-07-01,,FRA
277,EC - Syria Interim Agreement of 1977,Germany,1977-07-01,,DEU
277,EC - Syria Interim Agreement of 1977,Ireland,1977-07-01,,IRL
277,EC - Syria Interim Agreement of 1977,Italy,1977-07-01,,ITA
277,EC - Syria Interim Agreement of 1977,Luxembourg,1977-07-01,,LUX
277,EC - Syria Interim Agreement of 1977,Netherlands,1977-07-01,,NLD
277,EC - Syria Interim Agreement of 1977,United Kingdom,1977-07-01,,GBR
312,Finland - Poland Agreement,Finland,1978-04-01,,FIN
312,Finland - Poland Agreement,Poland,1978-04-01,,POL
252,EC - Jordan Cooperation Agreement,Belgium,1978-11-01,,BEL
252,EC - Jordan Cooperation Agreement,Denmark,1978-11-01,,DNK
252,EC - Jordan Cooperation Agreement,France,1978-11-01,,FRA
252,EC - Jordan Cooperation Agreement,Germany,1978-11-01,,DEU
252,EC - Jordan Cooperation Agreement,Ireland,1978-11-01,,IRL
252,EC - Jordan Cooperation Agreement,Italy,1978-11-01,,ITA
252,EC - Jordan Cooperation Agreement,Jordan,1978-11-01,,JOR
252,EC - Jordan Cooperation Agreement,Luxembourg,1978-11-01,,LUX
252,EC - Jordan Cooperation Agreement,Netherlands,1978-11-01,,NLD
252,EC - Jordan Cooperation Agreement,United Kingdom,1978-11-01,,GBR
256,EC - Lebanon Cooperation Agreement,Belgium,1978-11-01,,BEL
256,EC - Lebanon Cooperation Agreement,Denmark,1978-11-01,,DNK
256,EC - Lebanon Cooperation Agreement,France,1978-11-01,,FRA
256,EC - Lebanon Cooperation Agreement,Germany,1978-11-01,,DEU
256,EC - Lebanon Cooperation Agreement,Ireland,1978-11-01,,IRL
256,EC - Lebanon Cooperation Agreement,Italy,1978-11-01,,ITA
256,EC - Lebanon Cooperation Agreement,Lebanese Republic,1978-11-01,,LBN
256,EC - Lebanon Cooperation Agreement,Luxembourg,1978-11-01,,LUX
256,EC - Lebanon Cooperation Agreement,Netherlands,1978-11-01,,NLD
256,EC - Lebanon Cooperation Agreement,United Kingdom,1978-11-01,,GBR
261,EC - Morocco Cooperation Agreement,Belgium,1978-11-01,,BEL
261,EC - Morocco Cooperation Agreement,Denmark,1978-11-01,,DNK
261,EC - Morocco Cooperation Agreement,France,1978-11-01,,FRA
261,EC - Morocco Cooperation Agreement,Germany,1978-11-01,,DEU
261,EC - Morocco Cooperation Agreement,Ireland,1978-11-01,,IRL
261,EC - Morocco Cooperation Agreement,Italy,1978-11-01,,ITA
261,EC - Morocco Cooperation Agreement,Luxembourg,1978-11-01,,LUX
261,EC - Morocco Cooperation Agreement,Morocco,1978-11-01,,MAR
261,EC - Morocco Cooperation Agreement,Netherlands,1978-11-01,,NLD
261,EC - Morocco Cooperation Agreement,United Kingdom,1978-11-01,,GBR
279,EC - Tunisia Cooperation Agreement,Belgium,1978-11-01,,BEL
279,EC - Tunisia Cooperation Agreement,Denmark,1978-11-01,,DNK
279,EC - Tunisia Cooperation Agreement,France,1978-11-01,,FRA
279,EC - Tunisia Cooperation Agreement,Germany,1978-11-01,,DEU
279,EC - Tunisia Cooperation Agreement,Ireland,1978-11-01,,IRL
279,EC - Tunisia Cooperation Agreement,Italy,1978-11-01,,ITA
279,EC - Tunisia Cooperation Agreement,Luxembourg,1978-11-01,,LUX
279,EC - Tunisia Cooperation Agreement,Netherlands,1978-11-01,,NLD
279,EC - Tunisia Cooperation Agreement,Tunisia,1978-11-01,,TUN
279,EC - Tunisia Cooperation Agreement,United Kingdom,1978-11-01,,GBR
241,EC - Egypt Cooperation Agreement ,Belgium,1978-11-01,,BEL
241,EC - Egypt Cooperation Agreement ,Denmark,1978-11-01,,DNK
241,EC - Egypt Cooperation Agreement ,France,1978-11-01,,FRA
241,EC - Egypt Cooperation Agreement ,Germany,1978-11-01,,DEU
241,EC - Egypt Cooperation Agreement ,Ireland,1978-11-01,,IRL
241,EC - Egypt Cooperation Agreement ,Italy,1978-11-01,,ITA
241,EC - Egypt Cooperation Agreement ,Luxembourg,1978-11-01,,LUX
241,EC - Egypt Cooperation Agreement ,Netherlands,1978-11-01,,NLD
241,EC - Egypt Cooperation Agreement ,Egypt,1978-11-01,,EGY
241,EC - Egypt Cooperation Agreement ,United Kingdom,1978-11-01,,GBR
296,EFTA - Spain Agreement,Austria,1980-05-01,,AUT
296,EFTA - Spain Agreement,Iceland,1980-05-01,,ISL
296,EFTA - Spain Agreement,Norway,1980-05-01,,NOR
296,EFTA - Spain Agreement,Portugal,1980-05-01,,PRT
296,EFTA - Spain Agreement,Spain,1980-05-01,,ESP
296,EFTA - Spain Agreement,Sweden,1980-05-01,,SWE
296,EFTA - Spain Agreement,Switzerland,1980-05-01,,CHE
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",Belgium,1980-07-01,,BEL
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",Denmark,1980-07-01,,DNK
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",France,1980-07-01,,FRA
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",Germany,1980-07-01,,DEU
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",Ireland,1980-07-01,,IRL
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",Italy,1980-07-01,,ITA
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",Luxembourg,1980-07-01,,LUX
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",Netherlands,1980-07-01,,NLD
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement",United Kingdom,1980-07-01,,GBR
284,"EC - Yugoslavia, Socialist Federal Republic of, Interim Agreement","Yugoslavia, Socialist Federal Republic of",1980-07-01,,not found
369,Second Convention of Lomé,Bahamas,1981-01-01,,BHS
369,Second Convention of Lomé,Barbados,1981-01-01,,BRB
369,Second Convention of Lomé,Belgium,1981-01-01,,BEL
369,Second Convention of Lomé,Botswana,1981-01-01,,BWA
369,Second Convention of Lomé,Burundi,1981-01-01,,BDI
369,Second Convention of Lomé,Cameroon,1981-01-01,,CMR
369,Second Convention of Lomé,Central African Republic,1981-01-01,,CAF
369,Second Convention of Lomé,Chad,1981-01-01,,TCD
369,Second Convention of Lomé,Congo,1981-01-01,,COG
369,Second Convention of Lomé,Democratic Republic of the Congo,1981-01-01,,COD
369,Second Convention of Lomé,Benin,1981-01-01,,BEN
369,Second Convention of Lomé,Denmark,1981-01-01,,DNK
369,Second Convention of Lomé,Equatorial Guinea,1981-01-01,,GNQ
369,Second Convention of Lomé,Ethiopia,1981-01-01,,ETH
369,Second Convention of Lomé,Fiji,1981-01-01,,FJI
369,Second Convention of Lomé,France,1981-01-01,,FRA
369,Second Convention of Lomé,Gabon,1981-01-01,,GAB
369,Second Convention of Lomé,The Gambia,1981-01-01,,GMB
369,Second Convention of Lomé,Germany,1981-01-01,,DEU
369,Second Convention of Lomé,Ghana,1981-01-01,,GHA
369,Second Convention of Lomé,Grenada,1981-01-01,,GRD
369,Second Convention of Lomé,Guinea,1981-01-01,,GIN
369,Second Convention of Lomé,Guyana,1981-01-01,,GUY
369,Second Convention of Lomé,Ireland,1981-01-01,,IRL
369,Second Convention of Lomé,Italy,1981-01-01,,ITA
369,Second Convention of Lomé,Côte d'Ivoire,1981-01-01,,CIV
369,Second Convention of Lomé,Jamaica,1981-01-01,,JAM
369,Second Convention of Lomé,Kenya,1981-01-01,,KEN
369,Second Convention of Lomé,Lesotho,1981-01-01,,LSO
369,Second Convention of Lomé,Liberia,1981-01-01,,LBR
369,Second Convention of Lomé,Luxembourg,1981-01-01,,LUX
369,Second Convention of Lomé,Madagascar,1981-01-01,,MDG
369,Second Convention of Lomé,Malawi,1981-01-01,,MWI
369,Second Convention of Lomé,Mali,1981-01-01,,MLI
369,Second Convention of Lomé,Mauritania,1981-01-01,,MRT
369,Second Convention of Lomé,Mauritius,1981-01-01,,MUS
369,Second Convention of Lomé,Netherlands,1981-01-01,,NLD
369,Second Convention of Lomé,Niger,1981-01-01,,NER
369,Second Convention of Lomé,Nigeria,1981-01-01,,NGA
369,Second Convention of Lomé,Guinea-Bissau,1981-01-01,,GNB
369,Second Convention of Lomé,Rwanda,1981-01-01,,RWA
369,Second Convention of Lomé,Senegal,1981-01-01,,SEN
369,Second Convention of Lomé,Sierra Leone,1981-01-01,,SLE
369,Second Convention of Lomé,Somalia,1981-01-01,,SOM
369,Second Convention of Lomé,Sudan,1981-01-01,,SDN
369,Second Convention of Lomé,Eswatini,1981-01-01,,SWZ
369,Second Convention of Lomé,Togo,1981-01-01,,TGO
369,Second Convention of Lomé,Tonga,1981-01-01,,TON
369,Second Convention of Lomé,Trinidad and Tobago,1981-01-01,,TTO
369,Second Convention of Lomé,Uganda,1981-01-01,,UGA
369,Second Convention of Lomé,United Kingdom,1981-01-01,,GBR
369,Second Convention of Lomé,Tanzania,1981-01-01,,TZA
369,Second Convention of Lomé,Burkina Faso,1981-01-01,,BFA
369,Second Convention of Lomé,Samoa,1981-01-01,,WSM
369,Second Convention of Lomé,Zambia,1981-01-01,,ZMB
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Australia,1981-01-01,,AUS
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Solomon Islands,1981-01-01,,SLB
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Cook Islands,1981-01-01,,COK
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Fiji,1981-01-01,,FJI
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Kiribati,1981-01-01,,KIR
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Nauru,1981-01-01,,NRU
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Vanuatu,1981-01-01,,VUT
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),New Zealand,1981-01-01,,NZL
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Niue,1981-01-01,,NIU
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),"Micronesia, Federated States of",1981-01-01,,FSM
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Marshall Islands,1981-01-01,,MHL
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Papua New Guinea,1981-01-01,,PNG
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Tonga,1981-01-01,,TON
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Tuvalu,1981-01-01,,TUV
136,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),Samoa,1981-01-01,,WSM
137,EC (10) Enlargement,United Kingdom,1981-01-01,2020-12-31,GBR
137,EC (10) Enlargement,Belgium,1981-01-01,,BEL
137,EC (10) Enlargement,Denmark,1981-01-01,,DNK
137,EC (10) Enlargement,France,1981-01-01,,FRA
137,EC (10) Enlargement,Germany,1981-01-01,,DEU
137,EC (10) Enlargement,Greece,1981-01-01,,GRC
137,EC (10) Enlargement,Ireland,1981-01-01,,IRL
137,EC (10) Enlargement,Italy,1981-01-01,,ITA
137,EC (10) Enlargement,Luxembourg,1981-01-01,,LUX
137,EC (10) Enlargement,Netherlands,1981-01-01,,NLD
135,Latin American Integration Association (LAIA),Cuba,1999-08-26,,CUB
135,Latin American Integration Association (LAIA),Argentina,1981-03-18,,ARG
